LSOA Code,LSOA Name,LA Code (2019 boundaries),LA name (2019 boundaries),All Ages
E01003188,Lambeth 009E,E09000022,Lambeth,1262.00 
E01003189,Lewisham 034A,E09000023,Lewisham,1720.00 
E01003190,Lewisham 034B,E09000023,Lewisham,2400.00 
E01003191,Lewisham 034C,E09000023,Lewisham,1652.00 
E01003192,Lewisham 034D,E09000023,Lewisham,1723.00 
E01003193,Lewisham 029A,E09000023,Lewisham,1715.00 
E01003194,Lewisham 029B,E09000023,Lewisham,1872.00 
E01003195,Lewisham 029C,E09000023,Lewisham,1610.00 
E01003196,Lewisham 029D,E09000023,Lewisham,1863.00 
E01003197,Lewisham 029E,E09000023,Lewisham,1687.00 
E01003198,Lewisham 009A,E09000023,Lewisham,1512.00 
E01003199,Lewisham 007A,E09000023,Lewisham,1896.00 
E01003200,Lewisham 009B,E09000023,Lewisham,1734.00 
E01003201,Lewisham 007B,E09000023,Lewisham,1700.00 
E01003202,Lewisham 009C,E09000023,Lewisham,1623.00 
E01003203,Lewisham 009D,E09000023,Lewisham,2017.00 
E01003204,Lewisham 007C,E09000023,Lewisham,1630.00 
E01003205,Lewisham 007D,E09000023,Lewisham,1359.00 
E01003206,Lewisham 007E,E09000023,Lewisham,1712.00 
E01003207,Lewisham 005A,E09000023,Lewisham,1781.00 
E01003209,Lewisham 005B,E09000023,Lewisham,2047.00 
E01003210,Lewisham 005C,E09000023,Lewisham,1993.00 
E01003211,Lewisham 008B,E09000023,Lewisham,1555.00 
E01003212,Lewisham 005D,E09000023,Lewisham,2130.00 
E01003213,Lewisham 008C,E09000023,Lewisham,2075.00 
E01003214,Lewisham 008D,E09000023,Lewisham,1880.00 
E01003215,Lewisham 005E,E09000023,Lewisham,2038.00 
E01003216,Lewisham 025A,E09000023,Lewisham,2006.00 
E01003217,Lewisham 022A,E09000023,Lewisham,1641.00 
E01003218,Lewisham 022B,E09000023,Lewisham,1642.00 
E01003219,Lewisham 025B,E09000023,Lewisham,1739.00 
E01003220,Lewisham 022C,E09000023,Lewisham,1799.00 
E01003221,Lewisham 025C,E09000023,Lewisham,2148.00 
E01003222,Lewisham 022D,E09000023,Lewisham,1740.00 
E01003223,Lewisham 025D,E09000023,Lewisham,1677.00 
E01003224,Lewisham 022E,E09000023,Lewisham,1775.00 
E01003225,Lewisham 015A,E09000023,Lewisham,1630.00 
E01003226,Lewisham 019A,E09000023,Lewisham,1717.00 
E01003227,Lewisham 019B,E09000023,Lewisham,1736.00 
E01003228,Lewisham 019C,E09000023,Lewisham,1578.00 
E01003229,Lewisham 019D,E09000023,Lewisham,1700.00 
E01003230,Lewisham 019E,E09000023,Lewisham,2035.00 
E01003231,Lewisham 015B,E09000023,Lewisham,1640.00 
E01003232,Lewisham 015C,E09000023,Lewisham,1854.00 
E01003233,Lewisham 015D,E09000023,Lewisham,1810.00 
E01003235,Lewisham 038A,E09000023,Lewisham,1314.00 
E01003236,Lewisham 037A,E09000023,Lewisham,1686.00 
E01003237,Lewisham 037B,E09000023,Lewisham,1648.00 
E01003238,Lewisham 037C,E09000023,Lewisham,1415.00 
E01003239,Lewisham 037D,E09000023,Lewisham,1555.00 
E01003240,Lewisham 038B,E09000023,Lewisham,1955.00 
E01003241,Lewisham 038C,E09000023,Lewisham,1669.00 
E01003243,Lewisham 038D,E09000023,Lewisham,1499.00 
E01003244,Lewisham 001A,E09000023,Lewisham,1708.00 
E01003245,Lewisham 001B,E09000023,Lewisham,1869.00 
E01003246,Lewisham 002A,E09000023,Lewisham,1855.00 
E01003247,Lewisham 001C,E09000023,Lewisham,2263.00 
E01003248,Lewisham 002B,E09000023,Lewisham,1694.00 
E01003249,Lewisham 001D,E09000023,Lewisham,2082.00 
E01003250,Lewisham 001E,E09000023,Lewisham,3846.00 
E01003251,Lewisham 002C,E09000023,Lewisham,2218.00 
E01003252,Lewisham 002D,E09000023,Lewisham,1473.00 
E01003253,Lewisham 002E,E09000023,Lewisham,1570.00 
E01003254,Lewisham 021A,E09000023,Lewisham,1544.00 
E01003255,Lewisham 021B,E09000023,Lewisham,2229.00 
E01003256,Lewisham 028A,E09000023,Lewisham,2531.00 
E01003257,Lewisham 028B,E09000023,Lewisham,1706.00 
E01003258,Lewisham 028C,E09000023,Lewisham,1554.00 
E01003259,Lewisham 028D,E09000023,Lewisham,1838.00 
E01003260,Lewisham 021C,E09000023,Lewisham,1982.00 
E01003261,Lewisham 021D,E09000023,Lewisham,1504.00 
E01003262,Lewisham 021E,E09000023,Lewisham,1533.00 
E01003263,Lewisham 023A,E09000023,Lewisham,1802.00 
E01003264,Lewisham 031A,E09000023,Lewisham,1553.00 
E01003265,Lewisham 031B,E09000023,Lewisham,1661.00 
E01003266,Lewisham 031C,E09000023,Lewisham,1755.00 
E01003267,Lewisham 031D,E09000023,Lewisham,1575.00 
E01003268,Lewisham 023B,E09000023,Lewisham,1919.00 
E01003269,Lewisham 023C,E09000023,Lewisham,1659.00 
E01003270,Lewisham 023D,E09000023,Lewisham,1800.00 
E01003271,Lewisham 023E,E09000023,Lewisham,1702.00 
E01003272,Lewisham 014A,E09000023,Lewisham,2073.00 
E01003273,Lewisham 011A,E09000023,Lewisham,1994.00 
E01003274,Lewisham 014B,E09000023,Lewisham,1735.00 
E01003275,Lewisham 014C,E09000023,Lewisham,1687.00 
E01003276,Lewisham 014D,E09000023,Lewisham,1895.00 
E01003277,Lewisham 011B,E09000023,Lewisham,1814.00 
E01003278,Lewisham 011C,E09000023,Lewisham,1989.00 
E01003279,Lewisham 011D,E09000023,Lewisham,1640.00 
E01003280,Lewisham 016A,E09000023,Lewisham,1824.00 
E01003281,Lewisham 016B,E09000023,Lewisham,1613.00 
E01003282,Lewisham 013A,E09000023,Lewisham,2716.00 
E01003283,Lewisham 013B,E09000023,Lewisham,2248.00 
E01003284,Lewisham 013C,E09000023,Lewisham,1967.00 
E01003285,Lewisham 016C,E09000023,Lewisham,2026.00 
E01003286,Lewisham 013D,E09000023,Lewisham,1823.00 
E01003287,Lewisham 016D,E09000023,Lewisham,2115.00 
E01003288,Lewisham 012A,E09000023,Lewisham,2174.00 
E01003290,Lewisham 012C,E09000023,Lewisham,1764.00 
E01003291,Lewisham 012D,E09000023,Lewisham,1418.00 
E01003292,Lewisham 017A,E09000023,Lewisham,1591.00 
E01003293,Lewisham 017B,E09000023,Lewisham,1583.00 
E01003295,Lewisham 017D,E09000023,Lewisham,1896.00 
E01003296,Lewisham 012E,E09000023,Lewisham,5959.00 
E01003297,Lewisham 003A,E09000023,Lewisham,1669.00 
E01003298,Lewisham 039A,E09000023,Lewisham,1262.00 
E01003299,Lewisham 003B,E09000023,Lewisham,1695.00 
E01003300,Lewisham 039B,E09000023,Lewisham,1346.00 
E01003301,Lewisham 003C,E09000023,Lewisham,2382.00 
E01003302,Lewisham 003D,E09000023,Lewisham,1624.00 
E01003303,Lewisham 039C,E09000023,Lewisham,1583.00 
E01003304,Lewisham 039D,E09000023,Lewisham,2237.00 
E01003305,Lewisham 003E,E09000023,Lewisham,1945.00 
E01003307,Lewisham 024A,E09000023,Lewisham,1573.00 
E01003308,Lewisham 024B,E09000023,Lewisham,1990.00 
E01003309,Lewisham 027A,E09000023,Lewisham,1579.00 
E01003310,Lewisham 027B,E09000023,Lewisham,1733.00 
E01003311,Lewisham 027C,E09000023,Lewisham,1735.00 
E01003312,Lewisham 027D,E09000023,Lewisham,1819.00 
E01003313,Lewisham 027E,E09000023,Lewisham,1534.00 
E01003314,Lewisham 024C,E09000023,Lewisham,1779.00 
E01003315,Lewisham 024D,E09000023,Lewisham,1397.00 
E01003316,Lewisham 024E,E09000023,Lewisham,1524.00 
E01003317,Lewisham 020A,E09000023,Lewisham,2923.00 
E01003318,Lewisham 020B,E09000023,Lewisham,1955.00 
E01003319,Lewisham 018A,E09000023,Lewisham,1998.00 
E01003320,Lewisham 018B,E09000023,Lewisham,1362.00 
E01003321,Lewisham 020C,E09000023,Lewisham,2074.00 
E01003322,Lewisham 020D,E09000023,Lewisham,1513.00 
E01003323,Lewisham 018C,E09000023,Lewisham,1452.00 
E01003324,Lewisham 020E,E09000023,Lewisham,1812.00 
E01003325,Lewisham 018D,E09000023,Lewisham,1834.00 
E01003326,Lewisham 035A,E09000023,Lewisham,1569.00 
E01003327,Lewisham 035B,E09000023,Lewisham,2003.00 
E01003328,Lewisham 035C,E09000023,Lewisham,1785.00 
E01003329,Lewisham 033A,E09000023,Lewisham,1741.00 
E01003330,Lewisham 033B,E09000023,Lewisham,1700.00 
E01003331,Lewisham 033C,E09000023,Lewisham,1568.00 
E01003332,Lewisham 033D,E09000023,Lewisham,1616.00 
E01003333,Lewisham 035D,E09000023,Lewisham,1596.00 
E01003334,Lewisham 033E,E09000023,Lewisham,1875.00 
E01003335,Lewisham 035E,E09000023,Lewisham,1446.00 
E01003336,Lewisham 010A,E09000023,Lewisham,1448.00 
E01003337,Lewisham 010B,E09000023,Lewisham,1620.00 
E01003338,Lewisham 006A,E09000023,Lewisham,2084.00 
E01003339,Lewisham 006B,E09000023,Lewisham,1778.00 
E01003340,Lewisham 006C,E09000023,Lewisham,1948.00 
E01003341,Lewisham 006D,E09000023,Lewisham,1456.00 
E01003342,Lewisham 010C,E09000023,Lewisham,1732.00 
E01003343,Lewisham 006E,E09000023,Lewisham,1526.00 
E01003344,Lewisham 010D,E09000023,Lewisham,1825.00 
E01003345,Lewisham 010E,E09000023,Lewisham,2087.00 
E01003346,Lewisham 026A,E09000023,Lewisham,1648.00 
E01003347,Lewisham 030A,E09000023,Lewisham,1851.00 
E01003348,Lewisham 030B,E09000023,Lewisham,1664.00 
E01003349,Lewisham 026B,E09000023,Lewisham,1677.00 
E01003350,Lewisham 030C,E09000023,Lewisham,1280.00 
E01003351,Lewisham 026C,E09000023,Lewisham,1575.00 
E01003352,Lewisham 030D,E09000023,Lewisham,2440.00 
E01003353,Lewisham 030E,E09000023,Lewisham,1844.00 
E01003354,Lewisham 026D,E09000023,Lewisham,1979.00 
E01003355,Merton 009A,E09000024,Merton,1759.00 
E01003356,Merton 009B,E09000024,Merton,1859.00 
E01003357,Merton 012A,E09000024,Merton,1794.00 
E01003358,Merton 009C,E09000024,Merton,1972.00 
E01003359,Merton 006A,E09000024,Merton,1841.00 
E01003360,Merton 006B,E09000024,Merton,1832.00 
E01003361,Merton 015A,E09000024,Merton,1674.00 
E01003362,Merton 021A,E09000024,Merton,1301.00 
E01003363,Merton 021B,E09000024,Merton,1612.00 
E01003364,Merton 021C,E09000024,Merton,1762.00 
E01003365,Merton 021D,E09000024,Merton,1380.00 
E01003366,Merton 016A,E09000024,Merton,1673.00 
E01003367,Merton 005A,E09000024,Merton,2718.00 
E01003368,Merton 008A,E09000024,Merton,1513.00 
E01003369,Merton 005B,E09000024,Merton,1675.00 
E01003370,Merton 005C,E09000024,Merton,1942.00 
E01003371,Merton 005D,E09000024,Merton,1515.00 
E01003372,Merton 008B,E09000024,Merton,1492.00 
E01003373,Merton 018A,E09000024,Merton,1431.00 
E01003374,Merton 022A,E09000024,Merton,1633.00 
E01003375,Merton 022B,E09000024,Merton,1716.00 
E01003376,Merton 012B,E09000024,Merton,1471.00 
E01003377,Merton 012C,E09000024,Merton,1567.00 
E01003378,Merton 018B,E09000024,Merton,2160.00 
E01003379,Merton 018C,E09000024,Merton,1903.00 
E01003380,Merton 011A,E09000024,Merton,1788.00 
E01003381,Merton 016B,E09000024,Merton,1516.00 
E01003382,Merton 011B,E09000024,Merton,1709.00 
E01003383,Merton 009D,E09000024,Merton,1725.00 
E01003384,Merton 009E,E09000024,Merton,1708.00 
E01003385,Merton 011C,E09000024,Merton,1690.00 
E01003386,Merton 013A,E09000024,Merton,2215.00 
E01003387,Merton 014A,E09000024,Merton,1906.00 
E01003388,Merton 013B,E09000024,Merton,1516.00 
E01003389,Merton 013C,E09000024,Merton,1711.00 
E01003390,Merton 018D,E09000024,Merton,1731.00 
E01003391,Merton 014B,E09000024,Merton,1335.00 
E01003392,Merton 013D,E09000024,Merton,1276.00 
E01003393,Merton 008C,E09000024,Merton,1509.00 
E01003394,Merton 007A,E09000024,Merton,1933.00 
E01003395,Merton 007B,E09000024,Merton,1541.00 
E01003396,Merton 007C,E09000024,Merton,1544.00 
E01003397,Merton 007D,E09000024,Merton,1532.00 
E01003398,Merton 007E,E09000024,Merton,1932.00 
E01003399,Merton 011D,E09000024,Merton,1361.00 
E01003400,Merton 003A,E09000024,Merton,1439.00 
E01003401,Merton 004A,E09000024,Merton,1450.00 
E01003402,Merton 004B,E09000024,Merton,1712.00 
E01003403,Merton 004C,E09000024,Merton,1542.00 
E01003404,Merton 004D,E09000024,Merton,1810.00 
E01003405,Merton 018E,E09000024,Merton,2148.00 
E01003406,Merton 008D,E09000024,Merton,1553.00 
E01003407,Merton 008E,E09000024,Merton,1956.00 
E01003408,Merton 012D,E09000024,Merton,1959.00 
E01003409,Merton 013E,E09000024,Merton,1713.00 
E01003410,Merton 012E,E09000024,Merton,1605.00 
E01003411,Merton 014C,E09000024,Merton,1914.00 
E01003412,Merton 014D,E09000024,Merton,1642.00 
E01003413,Merton 017A,E09000024,Merton,1954.00 
E01003414,Merton 017B,E09000024,Merton,1556.00 
E01003415,Merton 017C,E09000024,Merton,1999.00 
E01003416,Merton 017D,E09000024,Merton,1478.00 
E01003417,Merton 025A,E09000024,Merton,1531.00 
E01003418,Merton 025B,E09000024,Merton,1372.00 
E01003419,Merton 025C,E09000024,Merton,1767.00 
E01003420,Merton 025D,E09000024,Merton,1330.00 
E01003421,Merton 021E,E09000024,Merton,1591.00 
E01003422,Merton 025E,E09000024,Merton,1344.00 
E01003423,Merton 011E,E09000024,Merton,1736.00 
E01003424,Merton 015B,E09000024,Merton,1493.00 
E01003425,Merton 015C,E09000024,Merton,1503.00 
E01003426,Merton 015D,E09000024,Merton,1736.00 
E01003427,Merton 023A,E09000024,Merton,1911.00 
E01003428,Merton 015E,E09000024,Merton,1541.00 
E01003429,Merton 019A,E09000024,Merton,1440.00 
E01003430,Merton 019B,E09000024,Merton,1504.00 
E01003431,Merton 019C,E09000024,Merton,1553.00 
E01003432,Merton 019D,E09000024,Merton,1425.00 
E01003433,Merton 019E,E09000024,Merton,1534.00 
E01003434,Merton 017E,E09000024,Merton,1538.00 
E01003435,Merton 014E,E09000024,Merton,1939.00 
E01003436,Merton 023B,E09000024,Merton,1537.00 
E01003437,Merton 022C,E09000024,Merton,1896.00 
E01003438,Merton 024A,E09000024,Merton,1720.00 
E01003439,Merton 023C,E09000024,Merton,1540.00 
E01003440,Merton 022D,E09000024,Merton,1589.00 
E01003441,Merton 022E,E09000024,Merton,1741.00 
E01003442,Merton 010A,E09000024,Merton,1560.00 
E01003443,Merton 010B,E09000024,Merton,1680.00 
E01003444,Merton 010C,E09000024,Merton,1646.00 
E01003445,Merton 010D,E09000024,Merton,1715.00 
E01003446,Merton 016C,E09000024,Merton,1829.00 
E01003447,Merton 016D,E09000024,Merton,1603.00 
E01003448,Merton 023D,E09000024,Merton,2106.00 
E01003449,Merton 024B,E09000024,Merton,1776.00 
E01003450,Merton 024C,E09000024,Merton,1613.00 
E01003451,Merton 024D,E09000024,Merton,1642.00 
E01003452,Merton 024E,E09000024,Merton,2019.00 
E01003453,Merton 023E,E09000024,Merton,1763.00 
E01003454,Merton 003B,E09000024,Merton,1390.00 
E01003455,Merton 005E,E09000024,Merton,1681.00 
E01003456,Merton 003C,E09000024,Merton,1726.00 
E01003457,Merton 006C,E09000024,Merton,1617.00 
E01003458,Merton 006D,E09000024,Merton,1691.00 
E01003459,Merton 006E,E09000024,Merton,2129.00 
E01003460,Merton 002A,E09000024,Merton,1545.00 
E01003461,Merton 004E,E09000024,Merton,1404.00 
E01003462,Merton 002B,E09000024,Merton,1454.00 
E01003463,Merton 010E,E09000024,Merton,1415.00 
E01003464,Merton 002C,E09000024,Merton,1378.00 
E01003465,Merton 002D,E09000024,Merton,1193.00 
E01003466,Merton 020A,E09000024,Merton,1670.00 
E01003467,Merton 020B,E09000024,Merton,1767.00 
E01003468,Merton 020C,E09000024,Merton,1623.00 
E01003469,Merton 020D,E09000024,Merton,1497.00 
E01003470,Merton 020E,E09000024,Merton,1790.00 
E01003471,Merton 016E,E09000024,Merton,1705.00 
E01003472,Merton 001A,E09000024,Merton,1328.00 
E01003473,Merton 001B,E09000024,Merton,1340.00 
E01003474,Merton 001C,E09000024,Merton,1263.00 
E01003475,Merton 001D,E09000024,Merton,2835.00 
E01003476,Merton 003D,E09000024,Merton,1340.00 
E01003477,Merton 003E,E09000024,Merton,1552.00 
E01003478,Merton 001E,E09000024,Merton,1649.00 
E01003479,Newham 035A,E09000025,Newham,1640.00 
E01003480,Newham 033A,E09000025,Newham,2229.00 
E01003481,Newham 035B,E09000025,Newham,1618.00 
E01003482,Newham 033B,E09000025,Newham,3701.00 
E01003483,Newham 032A,E09000025,Newham,1510.00 
E01003484,Newham 032B,E09000025,Newham,1645.00 
E01003485,Newham 035C,E09000025,Newham,1590.00 
E01003486,Newham 033C,E09000025,Newham,1219.00 
E01003487,Newham 033D,E09000025,Newham,1300.00 
E01003488,Newham 019A,E09000025,Newham,1962.00 
E01003489,Newham 019B,E09000025,Newham,1893.00 
E01003490,Newham 019C,E09000025,Newham,1924.00 
E01003491,Newham 022A,E09000025,Newham,2232.00 
E01003492,Newham 025A,E09000025,Newham,2106.00 
E01003493,Newham 025B,E09000025,Newham,2541.00 
E01003494,Newham 025C,E09000025,Newham,2370.00 
E01003495,Newham 025D,E09000025,Newham,2201.00 
E01003496,Newham 027A,E09000025,Newham,1429.00 
E01003497,Newham 034A,E09000025,Newham,1882.00 
E01003498,Newham 027B,E09000025,Newham,1932.00 
E01003499,Newham 030A,E09000025,Newham,2672.00 
E01003500,Newham 027C,E09000025,Newham,2217.00 
E01003501,Newham 030B,E09000025,Newham,2451.00 
E01003502,Newham 030C,E09000025,Newham,2318.00 
E01003503,Newham 030D,E09000025,Newham,2739.00 
E01003506,Newham 034D,E09000025,Newham,1208.00 
E01003507,Newham 031A,E09000025,Newham,2592.00 
E01003508,Newham 031B,E09000025,Newham,2323.00 
E01003509,Newham 031C,E09000025,Newham,2228.00 
E01003511,Newham 036A,E09000025,Newham,1739.00 
E01003512,Newham 036B,E09000025,Newham,1908.00 
E01003513,Newham 035D,E09000025,Newham,1627.00 
E01003514,Newham 036C,E09000025,Newham,1522.00 
E01003515,Newham 036D,E09000025,Newham,1792.00 
E01003516,Newham 032C,E09000025,Newham,1804.00 
E01003517,Newham 036E,E09000025,Newham,1609.00 
E01003518,Newham 032D,E09000025,Newham,1673.00 
E01003519,Newham 032E,E09000025,Newham,1599.00 
E01003520,Newham 018A,E09000025,Newham,2284.00 
E01003521,Newham 018B,E09000025,Newham,2589.00 
E01003522,Newham 018C,E09000025,Newham,2003.00 
E01003523,Newham 024A,E09000025,Newham,2043.00 
E01003524,Newham 019D,E09000025,Newham,2176.00 
E01003525,Newham 018D,E09000025,Newham,2149.00 
E01003526,Newham 018E,E09000025,Newham,1957.00 
E01003527,Newham 024B,E09000025,Newham,2028.00 
E01003528,Newham 005A,E09000025,Newham,1456.00 
E01003529,Newham 010A,E09000025,Newham,2524.00 
E01003530,Newham 010B,E09000025,Newham,1831.00 
E01003531,Newham 010C,E09000025,Newham,2244.00 
E01003532,Newham 010D,E09000025,Newham,2216.00 
E01003533,Newham 011A,E09000025,Newham,2212.00 
E01003534,Newham 010E,E09000025,Newham,2473.00 
E01003535,Newham 023A,E09000025,Newham,1758.00 
E01003536,Newham 023B,E09000025,Newham,2058.00 
E01003537,Newham 024C,E09000025,Newham,2218.00 
E01003538,Newham 029A,E09000025,Newham,2216.00 
E01003539,Newham 029B,E09000025,Newham,2411.00 
E01003540,Newham 029C,E09000025,Newham,2015.00 
E01003541,Newham 029D,E09000025,Newham,2143.00 
E01003542,Newham 024D,E09000025,Newham,2114.00 
E01003543,Newham 001A,E09000025,Newham,2484.00 
E01003544,Newham 001B,E09000025,Newham,1955.00 
E01003545,Newham 006A,E09000025,Newham,1855.00 
E01003546,Newham 001C,E09000025,Newham,1824.00 
E01003547,Newham 007A,E09000025,Newham,1973.00 
E01003548,Newham 006B,E09000025,Newham,2404.00 
E01003549,Newham 006C,E09000025,Newham,2175.00 
E01003550,Newham 001D,E09000025,Newham,1817.00 
E01003551,Newham 009A,E09000025,Newham,1970.00 
E01003552,Newham 016A,E09000025,Newham,1775.00 
E01003553,Newham 009B,E09000025,Newham,1885.00 
E01003554,Newham 009C,E09000025,Newham,1988.00 
E01003555,Newham 007B,E09000025,Newham,1925.00 
E01003556,Newham 008A,E09000025,Newham,2076.00 
E01003557,Newham 006D,E09000025,Newham,2195.00 
E01003558,Newham 008B,E09000025,Newham,1717.00 
E01003559,Newham 009D,E09000025,Newham,2627.00 
E01003560,Newham 011B,E09000025,Newham,1801.00 
E01003561,Newham 007C,E09000025,Newham,1962.00 
E01003562,Newham 014A,E09000025,Newham,2172.00 
E01003563,Newham 011C,E09000025,Newham,2272.00 
E01003564,Newham 014B,E09000025,Newham,2543.00 
E01003565,Newham 014C,E09000025,Newham,1971.00 
E01003566,Newham 014D,E09000025,Newham,1976.00 
E01003567,Newham 007D,E09000025,Newham,1916.00 
E01003568,Newham 017A,E09000025,Newham,2334.00 
E01003569,Newham 017B,E09000025,Newham,2037.00 
E01003570,Newham 008C,E09000025,Newham,1971.00 
E01003571,Newham 008D,E09000025,Newham,2139.00 
E01003572,Newham 008E,E09000025,Newham,1788.00 
E01003573,Newham 017C,E09000025,Newham,2143.00 
E01003574,Newham 017D,E09000025,Newham,2568.00 
E01003575,Newham 005B,E09000025,Newham,1765.00 
E01003576,Newham 002A,E09000025,Newham,2036.00 
